YMD,STN_ID,LAT,LON,ALTD,TA_DAVG,TMX_DD,TMX_OCUR_TMA,TMN_DD,TMN_OCUR_TMA,MRNG_TMN,MRNG_TMN_OCUR_TMA,DYTM_TMX,DYTM_TMX_OCUR_TMA,NGHT_TMN,NGHT_TMN_OCUR_TMA
20251117,425,37.46347,126.98154,113.0,3.1,9.2,0002,-0.5,2348,3.2,0719,5.3,1419,-2.6,0658
20251118,108,37.57142,126.96580,85.7,1.6,6.5,1443,-2.0,0546,-2.0,0546,6.5,1443,-1.6,0727
20251118,400,37.49820,127.08162,12.7,2.6,6.4,1418,-0.8,0448,-0.8,0448,6.4,1418,-1.7,0733
20251118,401,37.48462,127.02601,33.0,2.4,6.0,1252,-0.7,0500,-0.7,0500,6.0,1252,-2.0,0615
20251118,402,37.55556,127.14498,55.3,2.3,6.8,1333,-1.4,0531,-1.4,0531,6.8,1333,-1.5,0700
20251118,403,37.47426,127.12538,54.0,2.3,5.8,1356,-0.9,0655,-0.9,0655,5.8,1356,-1.0,0547
20251118,404,37.57390,126.82953,9.3,2.5,7.1,1444,-1.1,0636,-1.1,0636,7.1,1444,-1.8,0658
20251118,405,37.52823,126.87937,22.8,2.5,6.0,1453,-0.7,0700,-0.7,0700,6.0,1453,0.7,0325
20251118,406,37.66557,127.03042,56.6,1.5,9.1,1433,-2.9,0541,-2.9,0541,9.1,1433,-3.4,0731
20251118,407,37.62186,127.09192,25.3,0.2,6.6,1432,-5.6,0609,-5.6,0609,6.6,1432,-6.3,0640
20251118,408,37.58463,127.06036,54.0,2.3,6.7,1339,-1.1,0530,-1.1,0530,6.7,1339,-0.8,0751
20251118,409,37.58551,127.08682,39.1,2.4,6.0,1303,-1.1,0607,-1.1,0607,6.0,1303,-1.0,0650
20251118,410,37.49330,126.91746,41.8,0.3,4.4,1402,-3.4,0647,-3.4,0647,4.4,1402,-2.9,0649
20251118,411,37.55165,126.92915,100.7,1.0,4.6,1453,-2.3,0517,-2.3,0517,4.6,1453,-0.6,0216
20251118,412,37.57047,126.94078,103.1,0.7,5.5,1332,-3.2,0512,-3.2,0512,5.5,1332,-2.1,0206
20251118,413,37.53344,127.08601,29.9,2.4,6.1,1256,-1.0,0624,-1.0,0624,6.1,1256,-0.5,0556
20251118,414,37.61134,126.99981,128.6,1.3,5.7,1330,-2.2,0145,-2.0,0357,5.7,1330,-2.0,0711
20251118,415,37.51955,126.97629,31.7,2.4,6.2,1427,-0.8,0608,-0.8,0608,6.2,1427,-1.6,0608
20251118,416,37.64647,126.94273,55.0,-1.1,5.5,1502,-6.1,0512,-6.1,0512,5.5,1502,-5.7,0619
20251118,417,37.46551,126.90016,45.0,2.3,6.3,1416,-0.8,0531,-0.8,0531,6.3,1416,-0.1,0643
20251118,418,37.52489,126.93904,10.7,2.4,5.6,1527,-0.5,0446,-0.5,0446,5.6,1527,-99.9,0456
20251118,419,37.55236,126.98736,267.1,-0.3,4.8,1412,-3.6,0604,-3.6,0604,4.8,1412,-1.6,0513
20251118,421,37.54721,127.03885,34.7,2.4,6.0,1408,-1.1,0508,-1.1,0508,6.0,1408,0.1,0657
20251118,423,37.49328,126.82629,56.1,2.4,6.7,1417,-1.6,0453,-1.6,0453,6.7,1417,-1.9,0708
20251118,424,37.63801,127.00981,69.8,0.6,5.6,1352,-2.2,0435,-2.2,0435,5.6,1352,-3.4,0706
20251118,425,37.46347,126.98154,113.0,1.3,5.6,1433,-2.6,0658,-2.6,0658,5.6,1433,-2.5,0531
20251119,108,37.57142,126.96580,85.7,3.0,8.6,1502,-1.6,0727,-1.6,0727,8.6,1502,1.6,0106
20251119,400,37.49820,127.08162,12.7,3.2,8.4,1500,-1.7,0733,-1.7,0733,8.4,1500,1.1,0037
20251119,401,37.48462,127.02601,33.0,3.0,8.0,1512,-2.0,0615,-2.0,0615,8.0,1512,0.3,0054
20251119,402,37.55556,127.14498,55.3,3.0,8.1,1411,-1.5,0700,-1.5,0700,8.1,1411,0.6,0215
20251119,403,37.47426,127.12538,54.0,3.2,7.9,1545,-1.0,0547,-1.0,0547,7.9,1545,1.7,0029
20251119,404,37.57390,126.82953,9.3,2.8,8.7,1448,-1.8,0658,-1.8,0658,8.7,1448,0.8,0041
20251119,405,37.52823,126.87937,22.8,4.1,8.0,1451,0.7,0325,0.7,0325,8.0,1451,3.4,0126
20251119,406,37.66557,127.03042,56.6,1.7,10.0,1313,-3.4,0731,-3.4,0731,10.0,1313,-0.8,0119
20251119,407,37.62186,127.09192,25.3,0.6,8.0,1400,-6.3,0640,-6.3,0640,8.0,1400,-3.1,0126
20251119,408,37.58463,127.06036,54.0,3.6,8.1,1509,-0.8,0751,-0.8,0751,8.1,1509,1.9,0121
20251119,409,37.58551,127.08682,39.1,3.4,7.7,1440,-1.0,0650,-1.0,0650,7.7,1440,1.8,0126
20251119,410,37.49330,126.91746,41.8,2.0,7.5,1421,-2.9,0649,-2.9,0649,7.5,1421,0.3,0147
20251119,411,37.55165,126.92915,100.7,2.9,6.3,1420,-0.6,0216,-0.5,0305,6.3,1420,3.0,0104
20251119,412,37.57047,126.94078,103.1,1.9,6.9,1305,-2.1,0206,-2.1,0309,6.9,1305,1.4,2144
20251119,413,37.53344,127.08601,29.9,3.6,7.7,1400,-0.5,0556,-0.5,0556,7.7,1400,2.4,0123
20251119,414,37.61134,126.99981,128.6,2.4,7.2,1326,-2.0,0711,-2.0,0711,7.2,1326,1.1,0006
20251119,415,37.51955,126.97629,31.7,3.1,7.5,1501,-1.6,0608,-1.6,0608,7.5,1501,1.6,0014
20251119,416,37.64647,126.94273,55.0,-0.3,7.3,1437,-5.7,0619,-5.7,0619,7.3,1437,-2.6,2324
20251119,417,37.46551,126.90016,45.0,3.7,8.1,1359,-0.1,0643,-0.1,0643,8.1,1359,2.7,0040
20251119,418,37.52489,126.93904,10.7,4.1,7.9,1526,-99.9,0456,-99.9,0456,7.9,1526,3.8,0115
20251119,419,37.55236,126.98736,267.1,1.9,6.3,1504,-1.6,0513,-1.6,0513,6.3,1504,1.6,0228
20251119,421,37.54721,127.03885,34.7,3.7,8.1,1515,0.1,0657,0.1,0657,8.1,1515,2.9,0117
20251119,423,37.49328,126.82629,56.1,3.3,9.1,1426,-1.9,0708,-1.9,0708,9.1,1426,0.9,0129
20251119,424,37.63801,127.00981,69.8,1.1,7.0,1401,-3.4,0706,-3.4,0706,7.0,1401,-0.7,0043
20251119,425,37.46347,126.98154,113.0,1.8,7.8,1418,-2.5,0531,-2.5,0531,7.8,1418,-0.2,0152
20251120,108,37.57142,126.96580,85.7,7.4,14.6,1453,1.6,0106,2.6,0304,14.6,1453,1.0,0655
20251120,400,37.49820,127.08162,12.7,8.2,14.6,1352,1.1,0037,2.9,0301,14.6,1352,0.4,0714
20251120,401,37.48462,127.02601,33.0,8.0,15.1,1342,0.3,0054,2.0,0313,15.1,1342,0.4,0656
20251120,402,37.55556,127.14498,55.3,7.0,13.6,1422,0.6,0215,1.4,0325,13.6,1422,0.4,0710
20251120,403,37.47426,127.12538,54.0,7.9,14.3,1335,1.7,0029,2.1,0301,14.3,1335,1.4,0733
20251120,404,37.57390,126.82953,9.3,8.1,14.7,1333,0.8,0041,4.0,0301,14.7,1333,-0.2,0647
20251120,405,37.52823,126.87937,22.8,8.3,14.0,1404,3.4,0126,4.4,0301,14.0,1404,2.8,0642
20251120,406,37.66557,127.03042,56.6,6.5,14.3,1345,-0.8,0119,0.1,0301,14.3,1345,-1.6,0715
20251120,407,37.62186,127.09192,25.3,5.9,13.8,1345,-3.1,0126,-1.0,0301,13.8,1345,-4.2,0700
20251120,408,37.58463,127.06036,54.0,7.3,14.3,1328,1.9,0121,2.4,0301,14.3,1328,1.8,0716
20251120,409,37.58551,127.08682,39.1,7.3,13.9,1338,1.8,0126,2.3,0301,13.9,1338,1.4,0756
20251120,410,37.49330,126.91746,41.8,6.5,13.2,1342,0.3,0147,1.5,0301,13.2,1342,-0.3,0717
20251120,411,37.55165,126.92915,100.7,7.1,12.6,1131,3.0,0104,3.6,0404,12.6,1131,2.4,0555
20251120,412,37.57047,126.94078,103.1,6.8,13.7,1322,1.6,0054,2.8,0404,13.7,1322,0.3,0633
20251120,413,37.53344,127.08601,29.9,7.8,14.0,1333,2.4,0123,3.0,0417,14.0,1333,2.1,0610
20251120,414,37.61134,126.99981,128.6,6.6,12.4,1348,1.1,0006,2.3,0441,12.4,1348,0.4,0659
20251120,415,37.51955,126.97629,31.7,8.0,13.7,1349,1.6,0014,3.6,0301,13.7,1349,0.8,0619
20251120,416,37.64647,126.94273,55.0,5.6,13.9,1348,-2.6,0001,0.4,0301,13.9,1348,-3.6,0702
20251120,417,37.46551,126.90016,45.0,8.2,13.6,1308,2.7,0040,3.9,0301,13.6,1308,2.4,0722
20251120,418,37.52489,126.93904,10.7,8.6,14.6,1457,3.8,0115,4.6,0317,14.6,1457,2.9,0529
20251120,419,37.55236,126.98736,267.1,5.7,11.4,1407,1.6,0228,1.6,0345,11.4,1407,1.4,0730
20251120,421,37.54721,127.03885,34.7,7.6,13.7,1419,2.9,0117,3.5,0302,13.7,1419,2.9,0655
20251120,423,37.49328,126.82629,56.1,7.8,14.3,1253,0.9,0129,2.5,0301,14.3,1253,-99.9,0703
20251120,424,37.63801,127.00981,69.8,6.6,13.4,1401,-0.7,0043,1.2,0301,13.4,1401,-1.2,0643
20251120,425,37.46347,126.98154,113.0,6.6,13.4,1320,-0.2,0152,1.8,0302,13.4,1320,0.1,0610
20251121,108,37.57142,126.96580,85.7,7.4,12.5,1406,1.0,0655,1.0,0655,12.5,1406,5.4,0739
20251121,400,37.49820,127.08162,12.7,7.8,12.4,1429,0.4,0714,0.4,0714,12.4,1429,3.8,0709
20251121,401,37.48462,127.02601,33.0,7.9,12.2,1524,0.4,0656,0.4,0656,12.2,1524,4.4,0728
20251121,402,37.55556,127.14498,55.3,7.3,11.9,1357,0.4,0710,0.4,0710,11.9,1357,4.4,0625
20251121,403,37.47426,127.12538,54.0,7.8,12.0,1342,1.4,0733,1.4,0733,12.0,1342,5.6,0722
20251121,404,37.57390,126.82953,9.3,7.5,12.7,1443,-0.2,0647,-0.2,0647,12.7,1443,4.0,0614
20251121,405,37.52823,126.87937,22.8,8.4,12.3,1417,2.8,0642,2.8,0642,12.3,1417,6.7,0608
20251121,406,37.66557,127.03042,56.6,6.4,12.9,1446,-1.6,0715,-1.6,0715,12.9,1446,2.6,0714
20251121,407,37.62186,127.09192,25.3,5.5,12.4,1259,-4.2,0700,-4.2,0700,12.4,1259,-0.4,0720
20251121,408,37.58463,127.06036,54.0,8.0,11.6,1258,1.8,0716,1.8,0716,11.6,1258,5.5,0644
20251121,409,37.58551,127.08682,39.1,7.6,11.2,1303,1.4,0756,1.4,0756,11.2,1303,5.4,0657
20251121,410,37.49330,126.91746,41.8,6.8,11.6,1358,-0.3,0717,-0.3,0717,11.6,1358,4.5,0636
20251121,411,37.55165,126.92915,100.7,7.3,11.2,1413,2.4,0555,2.4,0555,11.2,1413,6.5,0728
20251121,412,37.57047,126.94078,103.1,6.7,11.6,1341,0.3,0633,0.3,0633,11.6,1341,5.4,0708
20251121,413,37.53344,127.08601,29.9,8.0,12.0,1432,2.1,0610,2.1,0610,12.0,1432,5.9,0643
20251121,414,37.61134,126.99981,128.6,6.7,10.6,1437,0.4,0659,0.4,0659,10.6,1437,4.4,0702
20251121,415,37.51955,126.97629,31.7,7.6,11.8,1413,0.8,0619,0.8,0619,11.8,1413,4.9,0717
20251121,416,37.64647,126.94273,55.0,5.0,11.5,1341,-3.6,0702,-3.6,0702,11.5,1341,0.6,0612
20251121,417,37.46551,126.90016,45.0,8.1,11.7,1504,2.4,0722,2.4,0722,11.7,1504,6.3,0716
20251121,418,37.52489,126.93904,10.7,9.0,12.2,1343,2.9,0529,2.9,0529,12.2,1343,6.5,0502
20251121,419,37.55236,126.98736,267.1,6.3,10.5,1407,1.4,0730,1.4,0730,10.5,1407,6.2,0520
20251121,421,37.54721,127.03885,34.7,7.8,11.8,1349,2.9,0655,2.9,0655,11.8,1349,6.1,0729
20251121,423,37.49328,126.82629,56.1,7.8,13.5,1321,-99.9,0703,-99.9,0703,13.5,1321,4.5,0556
20251121,424,37.63801,127.00981,69.8,6.2,11.8,1401,-1.2,0643,-1.2,0643,11.8,1401,3.0,0644
20251121,425,37.46347,126.98154,113.0,6.8,11.5,1357,0.1,0610,0.1,0610,11.5,1357,4.0,0736
20251122,108,37.57142,126.96580,85.7,9.6,15.1,1412,5.4,0739,5.4,0739,15.1,1412,6.6,0235
20251122,400,37.49820,127.08162,12.7,8.6,15.3,1329,3.8,0709,3.8,0709,15.3,1329,6.0,2314
20251122,401,37.48462,127.02601,33.0,8.9,14.7,1444,4.4,0728,4.4,0728,14.7,1444,6.0,0024
20251122,402,37.55556,127.14498,55.3,8.9,15.1,1427,4.4,0625,4.4,0625,15.1,1427,5.7,0130
20251122,403,37.47426,127.12538,54.0,9.5,14.9,1421,5.6,0722,5.6,0722,14.9,1421,7.1,2216
20251122,404,37.57390,126.82953,9.3,8.8,15.4,1314,4.0,0614,4.0,0614,15.4,1314,6.2,2202
20251122,405,37.52823,126.87937,22.8,10.4,15.0,1407,6.7,0608,6.7,0608,15.0,1407,8.5,0152
20251122,406,37.66557,127.03042,56.6,7.3,15.9,1435,2.6,0714,2.6,0714,15.9,1435,3.9,0236
20251122,407,37.62186,127.09192,25.3,6.1,15.2,1441,-0.4,0720,-0.4,0720,15.2,1441,1.0,0254
20251122,408,37.58463,127.06036,54.0,9.7,14.8,1427,5.5,0644,5.5,0644,14.8,1427,6.8,0229
20251122,409,37.58551,127.08682,39.1,9.5,14.1,1521,5.4,0657,5.4,0657,14.1,1521,7.2,0241
20251122,410,37.49330,126.91746,41.8,8.7,14.5,1322,4.5,0636,4.5,0636,14.5,1322,7.4,0240
20251122,411,37.55165,126.92915,100.7,9.7,13.8,1334,6.5,0728,6.5,0728,13.8,1334,8.0,0209
20251122,412,37.57047,126.94078,103.1,9.4,14.9,1335,5.4,0708,5.4,0708,14.9,1335,7.5,0202
20251122,413,37.53344,127.08601,29.9,10.0,15.4,1316,5.9,0643,5.9,0643,15.4,1316,7.1,0232
20251122,414,37.61134,126.99981,128.6,8.6,14.0,1344,4.4,0702,4.4,0702,14.0,1344,6.1,0223
20251122,415,37.51955,126.97629,31.7,9.3,14.7,1325,4.9,0717,4.9,0717,14.7,1325,6.8,2256
20251122,416,37.64647,126.94273,55.0,5.9,14.8,1404,0.6,0612,0.6,0612,14.8,1404,2.5,2207
20251122,417,37.46551,126.90016,45.0,10.3,15.0,1327,6.3,0716,6.3,0716,15.0,1327,9.2,0350
20251122,418,37.52489,126.93904,10.7,10.5,15.0,1400,6.5,0502,6.5,0502,15.0,1400,8.6,0156
20251122,419,37.55236,126.98736,267.1,9.0,13.4,1440,6.2,0520,6.2,0520,13.4,1440,6.8,0310
20251122,421,37.54721,127.03885,34.7,10.1,14.5,1340,6.1,0729,6.1,0729,14.5,1340,7.6,0224
20251122,423,37.49328,126.82629,56.1,9.1,15.8,1217,4.5,0556,4.5,0556,15.8,1217,7.0,2130
20251122,424,37.63801,127.00981,69.8,7.2,14.1,1417,3.0,0644,3.0,0644,14.1,1417,4.3,0221
20251122,425,37.46347,126.98154,113.0,8.6,14.9,1311,4.0,0736,4.0,0736,14.9,1311,6.0,0406
20251123,108,37.57142,126.96580,85.7,10.9,14.4,1419,6.6,0235,6.7,0301,14.4,1419,10.4,0750
20251123,400,37.49820,127.08162,12.7,11.6,14.7,1422,6.1,0251,6.3,0301,14.7,1422,10.2,0635
20251123,401,37.48462,127.02601,33.0,11.4,14.9,1415,6.0,0024,6.1,0410,14.9,1415,9.2,0512
20251123,402,37.55556,127.14498,55.3,10.5,14.6,1424,5.7,0130,5.8,0304,14.6,1424,9.3,0757
20251123,403,37.47426,127.12538,54.0,11.4,14.2,1438,7.2,0432,7.2,0432,14.2,1438,10.3,0534
20251123,404,37.57390,126.82953,9.3,11.6,15.1,1429,6.2,0151,7.7,0301,15.1,1429,10.3,0704
20251123,405,37.52823,126.87937,22.8,11.7,14.4,1508,8.5,0152,8.8,0741,14.4,1508,11.0,0559
20251123,406,37.66557,127.03042,56.6,9.7,14.6,1439,3.9,0236,3.9,0318,14.6,1439,9.9,0613
20251123,407,37.62186,127.09192,25.3,8.9,15.6,1422,1.0,0254,1.4,0306,15.6,1422,7.6,1939
20251123,408,37.58463,127.06036,54.0,11.1,14.6,1419,6.8,0229,7.2,0301,14.6,1419,10.5,0734
20251123,409,37.58551,127.08682,39.1,11.2,14.5,1421,7.2,0241,7.2,0313,14.5,1421,10.4,0816
20251123,410,37.49330,126.91746,41.8,10.4,13.8,1539,7.4,0240,7.4,0402,13.8,1539,9.6,0611
20251123,411,37.55165,126.92915,100.7,10.9,14.4,1415,8.0,0209,8.2,0303,14.4,1415,10.6,0704
20251123,412,37.57047,126.94078,103.1,10.7,14.3,1414,7.5,0202,8.0,0745,14.3,1414,9.7,0735
20251123,413,37.53344,127.08601,29.9,11.4,15.0,1415,7.1,0232,7.5,0416,15.0,1415,10.0,0732
20251123,414,37.61134,126.99981,128.6,10.4,13.9,1423,6.1,0223,6.7,0308,13.9,1423,10.0,0728
20251123,415,37.51955,126.97629,31.7,11.5,14.7,1422,7.2,0001,7.8,0301,14.7,1422,9.9,0614
20251123,416,37.64647,126.94273,55.0,10.5,14.3,1418,2.7,0002,3.4,0301,14.3,1418,11.1,1857
20251123,417,37.46551,126.90016,45.0,12.0,14.8,1528,9.2,0350,9.2,0350,14.8,1528,11.6,0719
20251123,418,37.52489,126.93904,10.7,12.1,15.2,1535,8.6,0156,8.8,0322,15.2,1535,10.5,0721
20251123,419,37.55236,126.98736,267.1,9.7,14.3,1410,6.8,0310,6.8,0310,14.3,1410,9.0,0714
20251123,421,37.54721,127.03885,34.7,11.3,14.6,1413,7.6,0224,7.8,0301,14.6,1413,10.5,0723
20251123,423,37.49328,126.82629,56.1,11.6,14.6,1500,7.1,0157,8.2,0301,14.6,1500,10.7,0648
20251123,424,37.63801,127.00981,69.8,9.8,14.0,1420,4.3,0221,4.6,0301,14.0,1420,10.3,0726
20251123,425,37.46347,126.98154,113.0,10.7,14.1,1532,6.0,0406,6.0,0406,14.1,1532,10.5,1817
20251124,108,37.57142,126.96580,85.7,12.4,16.8,1448,9.6,2350,10.4,0750,16.8,1448,8.1,0714
20251124,400,37.49820,127.08162,12.7,12.4,17.5,1436,7.8,2359,10.2,0635,17.5,1436,6.8,0315
20251124,401,37.48462,127.02601,33.0,12.1,17.2,1451,8.2,2359,9.2,0512,17.2,1451,6.4,0246
20251124,402,37.55556,127.14498,55.3,12.2,17.1,1422,9.3,0757,9.3,0757,17.1,1422,6.7,0331
20251124,403,37.47426,127.12538,54.0,12.0,16.8,1439,8.5,2322,10.3,0534,16.8,1439,8.0,0202
20251124,404,37.57390,126.82953,9.3,12.1,16.9,1420,7.3,2355,10.3,0704,16.9,1420,6.4,0300
20251124,405,37.52823,126.87937,22.8,12.6,16.6,1408,9.8,2342,11.0,0559,16.6,1408,8.2,0817
20251124,406,37.66557,127.03042,56.6,10.9,16.7,1448,6.1,2345,9.9,0613,16.7,1448,5.5,0236
20251124,407,37.62186,127.09192,25.3,10.1,17.2,1358,3.5,2311,7.8,0751,17.2,1358,2.8,0308
20251124,408,37.58463,127.06036,54.0,12.6,16.9,1424,10.3,2347,10.5,0734,16.9,1424,7.8,0724
20251124,409,37.58551,127.08682,39.1,12.7,16.8,1509,10.4,0816,10.4,0816,16.8,1509,7.8,0751
20251124,410,37.49330,126.91746,41.8,11.4,16.1,1420,8.2,2354,9.6,0611,16.1,1420,6.5,0813
20251124,411,37.55165,126.92915,100.7,12.2,16.2,1343,9.5,2327,10.6,0704,16.2,1343,7.3,0638
20251124,412,37.57047,126.94078,103.1,11.6,16.5,1341,8.5,2326,9.7,0735,16.5,1341,6.9,0703
20251124,413,37.53344,127.08601,29.9,12.6,17.4,1413,10.0,0732,10.0,0732,17.4,1413,8.1,0736
20251124,414,37.61134,126.99981,128.6,11.6,15.7,1455,9.3,2348,10.0,0728,15.7,1455,7.1,0738
20251124,415,37.51955,126.97629,31.7,12.3,17.0,1359,9.5,0000,9.9,0614,17.0,1359,7.3,0225
20251124,416,37.64647,126.94273,55.0,10.8,16.6,1354,4.1,2341,12.0,0522,16.6,1354,3.8,0309
20251124,417,37.46551,126.90016,45.0,12.6,16.2,1425,10.0,0000,11.6,0719,16.2,1425,8.3,0811
20251124,418,37.52489,126.93904,10.7,13.1,17.1,1457,10.5,0721,10.5,0721,17.1,1457,8.4,0654
20251124,419,37.55236,126.98736,267.1,10.8,15.7,1424,8.5,2331,9.0,0714,15.7,1424,6.0,0702
20251124,421,37.54721,127.03885,34.7,12.5,16.7,1439,10.1,2338,10.5,0723,16.7,1439,7.8,0712
20251124,423,37.49328,126.82629,56.1,12.2,17.2,1448,8.0,2345,10.7,0648,17.2,1448,7.1,0250
20251124,424,37.63801,127.00981,69.8,11.4,16.1,1357,6.8,0000,10.3,0726,16.1,1357,5.9,0346
20251124,425,37.46347,126.98154,113.0,11.1,15.8,1435,7.2,2217,10.9,0713,15.8,1435,6.0,0458
20251125,108,37.57142,126.96580,85.7,7.4,9.6,0001,5.3,2328,8.1,0714,8.6,1158,3.5,0750
20251125,400,37.49820,127.08162,12.7,7.8,10.1,1242,6.2,2333,6.8,0315,10.1,1242,3.8,0748
20251125,401,37.48462,127.02601,33.0,7.5,9.7,1230,5.7,2321,6.6,0303,9.7,1230,3.4,0722
20251125,402,37.55556,127.14498,55.3,7.2,9.6,0010,5.8,2153,6.7,0331,9.1,1226,4.5,0732
20251125,403,37.47426,127.12538,54.0,7.7,9.9,0020,5.8,2358,8.0,0311,9.4,1155,4.1,0728
20251125,404,37.57390,126.82953,9.3,7.6,10.1,0557,5.7,2228,6.4,0301,9.7,1136,3.0,0653
20251125,405,37.52823,126.87937,22.8,7.9,10.0,0004,5.7,2227,8.2,0817,9.5,1133,4.8,0706
20251125,406,37.66557,127.03042,56.6,6.5,8.1,1100,5.1,2305,5.5,0301,8.1,1100,1.6,0740
20251125,407,37.62186,127.09192,25.3,6.4,8.9,1213,2.8,0308,2.8,0308,8.9,1213,0.6,0739
20251125,408,37.58463,127.06036,54.0,7.6,10.6,0005,5.6,2324,7.8,0724,9.4,1213,4.9,0722
20251125,409,37.58551,127.08682,39.1,7.6,10.7,0003,5.7,2327,7.8,0751,9.0,1219,4.8,0720
20251125,410,37.49330,126.91746,41.8,6.1,8.2,0001,3.8,2257,6.5,0813,7.4,1148,1.8,0731
20251125,411,37.55165,126.92915,100.7,7.0,9.9,0001,4.6,2314,7.3,0638,8.2,1152,4.2,0505
20251125,412,37.57047,126.94078,103.1,6.8,8.8,0547,4.5,2341,6.9,0703,8.2,1157,2.3,0713
20251125,413,37.53344,127.08601,29.9,8.0,10.5,0001,6.1,2305,8.1,0736,9.6,1204,5.2,0720
20251125,414,37.61134,126.99981,128.6,6.6,9.5,0018,4.5,2251,7.1,0738,8.2,1220,2.3,0724
20251125,415,37.51955,126.97629,31.7,7.6,9.5,0001,5.7,2335,7.3,0352,9.4,1222,4.4,0730
20251125,416,37.64647,126.94273,55.0,5.9,8.3,0858,3.8,0309,3.8,0309,8.3,1207,-0.4,0750
20251125,417,37.46551,126.90016,45.0,7.8,10.1,0005,5.5,2229,8.3,0811,9.6,1137,4.3,0654
20251125,418,37.52489,126.93904,10.7,8.1,11.4,0037,5.7,2256,8.4,0654,9.5,1218,4.8,0609
20251125,419,37.55236,126.98736,267.1,5.7,8.5,0001,3.0,2346,6.0,0702,7.0,1201,2.8,0610
20251125,421,37.54721,127.03885,34.7,7.7,10.4,0004,5.6,2359,7.8,0712,9.0,1208,5.1,0715
20251125,423,37.49328,126.82629,56.1,7.4,9.5,1129,5.5,2222,7.1,0302,9.5,1129,2.7,0731
20251125,424,37.63801,127.00981,69.8,6.5,8.3,1221,4.9,2316,5.9,0346,8.3,1221,1.5,0710
20251125,425,37.46347,126.98154,113.0,6.7,8.9,1138,4.8,2322,6.0,0458,8.9,1138,1.6,0727
20251126,108,37.57142,126.96580,85.7,6.4,10.9,1241,3.5,0750,3.5,0750,10.9,1241,3.8,0059
20251126,400,37.49820,127.08162,12.7,6.6,10.8,1343,3.3,2340,3.8,0748,10.8,1343,2.9,0118
20251126,401,37.48462,127.02601,33.0,6.4,10.4,1353,2.4,2351,3.4,0722,10.4,1353,1.9,0216
20251126,402,37.55556,127.14498,55.3,6.5,10.0,1321,3.5,2319,4.5,0732,10.0,1321,2.5,0258
20251126,403,37.47426,127.12538,54.0,6.9,10.5,1431,3.9,2348,4.1,0728,10.5,1431,3.8,0005
20251126,404,37.57390,126.82953,9.3,6.5,10.4,1220,3.0,0653,3.0,0653,10.4,1220,3.8,2334
20251126,405,37.52823,126.87937,22.8,7.3,9.9,1135,4.8,0706,4.8,0706,9.9,1135,5.7,0111
20251126,406,37.66557,127.03042,56.6,5.1,12.0,1313,1.6,0740,1.6,0740,12.0,1313,1.7,0058
20251126,407,37.62186,127.09192,25.3,4.7,11.3,1311,-0.5,2353,0.6,0739,11.3,1311,-0.8,0004
20251126,408,37.58463,127.06036,54.0,7.0,10.7,1227,4.8,2354,4.9,0722,10.7,1227,4.0,0308
20251126,409,37.58551,127.08682,39.1,7.0,10.2,1241,4.7,2357,4.8,0720,10.2,1241,3.9,0237
20251126,410,37.49330,126.91746,41.8,4.9,8.6,1614,1.8,0731,1.8,0731,8.6,1614,2.9,0001
20251126,411,37.55165,126.92915,100.7,6.7,9.9,1243,4.2,0505,4.2,0505,9.9,1243,4.7,0707
20251126,412,37.57047,126.94078,103.1,5.6,10.0,1222,2.3,0713,2.3,0713,10.0,1222,4.0,0107
20251126,413,37.53344,127.08601,29.9,7.3,10.4,1213,5.2,0720,5.2,0720,10.4,1213,4.2,0236
20251126,414,37.61134,126.99981,128.6,5.8,9.9,1252,2.3,0724,2.3,0724,9.9,1252,3.0,0254
20251126,415,37.51955,126.97629,31.7,6.7,9.9,1236,4.2,2344,4.4,0730,9.9,1236,3.9,0100
20251126,416,37.64647,126.94273,55.0,3.7,10.0,1227,-0.4,0750,-0.4,0750,10.0,1227,0.4,0039
20251126,417,37.46551,126.90016,45.0,6.9,10.2,1507,4.3,0654,4.3,0654,10.2,1507,4.9,0029
20251126,418,37.52489,126.93904,10.7,7.5,10.1,1525,4.8,0609,4.8,0609,10.1,1525,6.0,0118
20251126,419,37.55236,126.98736,267.1,5.3,9.0,1159,2.8,0610,2.8,0610,9.0,1159,2.5,0708
20251126,421,37.54721,127.03885,34.7,7.2,9.7,1209,5.1,0715,5.1,0715,9.7,1209,4.6,0320
20251126,423,37.49328,126.82629,56.1,6.2,10.5,1119,2.7,0731,2.7,0731,10.5,1119,2.9,0115
20251126,424,37.63801,127.00981,69.8,5.1,10.4,1219,1.5,0710,1.5,0710,10.4,1219,1.7,0238
20251126,425,37.46347,126.98154,113.0,5.2,9.8,1257,1.6,0727,1.6,0727,9.8,1257,3.0,0008
20251127,108,37.57142,126.96580,85.7,5.1,8.7,1323,2.5,2350,3.9,0301,8.7,1323,-1.3,0728
20251127,400,37.49820,127.08162,12.7,5.8,9.6,1333,2.9,0118,3.8,0301,9.6,1333,0.4,0657
20251127,401,37.48462,127.02601,33.0,5.6,10.1,1308,1.9,0216,2.6,0308,10.1,1308,0.5,0638
20251127,402,37.55556,127.14498,55.3,5.2,9.0,1313,2.5,0258,2.5,0301,9.0,1313,-0.3,0646
20251127,403,37.47426,127.12538,54.0,5.7,9.7,1309,3.2,2344,4.7,0356,9.7,1309,0.2,0644
